year,namelsad,tractpop,geoid,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2021,Census Tract 6406,4337.0,17031640600,640600,64,1.0,25507.0,0.1700317559885521,CLEARING,71.14519236904174
2021,Census Tract 6407,3237.0,17031640700,640700,64,1.0,25507.0,0.1269063394362332,CLEARING,71.14519236904174
2021,Census Tract 6408,1542.0,17031640800,640800,64,1.0,25507.0,0.0604539930215235,CLEARING,71.14519236904174
2021,Census Tract 6501,4584.0,17031650100,650100,65,1.0,32398.0,0.1414902154453978,WEST LAWN,82.3153016672832
2021,Census Tract 6502,7042.0,17031650200,650200,65,1.0,32398.0,0.2173590962405086,WEST LAWN,82.3153016672832
2021,Census Tract 7506,3921.0,17031750600,750600,75,1.0,21627.0,0.1813011513386045,MORGAN PARK,91.877340681314
2021,Census Tract 2831,2980.0,17031283100,283100,28,1.0,65019.0,0.0458327565788461,NEAR WEST SIDE,158.49246652347665
2021,Census Tract 2838,3656.0,17031283800,283800,28,1.0,65019.0,0.0562297174672018,NEAR WEST SIDE,158.49246652347665
2021,Census Tract 4107,2564.0,17031410700,410700,41,1.0,28801.0,0.0890246866428249,HYDE PARK,45.10538016450888
2021,Census Tract 4108,2907.0,17031410800,410800,41,1.0,28801.0,0.1009339953473837,HYDE PARK,45.10538016450888
2021,Census Tract 4109,3427.0,17031410900,410900,41,1.0,28801.0,0.1189889239956945,HYDE PARK,45.10538016450888
2021,Census Tract 4110,3741.0,17031411000,411000,41,1.0,28801.0,0.1298913232179438,HYDE PARK,45.10538016450888
2021,Census Tract 4111,2416.0,17031411100,411100,41,1.0,28801.0,0.0838859761813825,HYDE PARK,45.10538016450888
2021,Census Tract 4112,1646.0,17031411200,411200,41,1.0,28801.0,0.05715079337523,HYDE PARK,45.10538016450888
2021,Census Tract 4604,3619.0,17031460400,460400,46,1.0,30399.0,0.119049968748972,SOUTH CHICAGO,93.2721849914544
2021,Census Tract 4605,6115.0,17031460500,460500,46,1.0,30399.0,0.2011579328267377,SOUTH CHICAGO,93.2721849914544
2021,Census Tract 4610,1284.0,17031461000,461000,46,1.0,30399.0,0.0422382315207737,SOUTH CHICAGO,93.2721849914544
2021,Census Tract 4201,1567.0,17031420100,420100,42,1.0,23966.0,0.0653842944170908,WOODLAWN,57.81517950095547
2021,Census Tract 4202,1753.0,17031420200,420200,42,1.0,23966.0,0.0731452891596428,WOODLAWN,57.81517950095547
2021,Census Tract 4204,1173.0,17031420400,420400,42,1.0,23966.0,0.0489443378119001,WOODLAWN,57.81517950095547
2021,Census Tract 4207,2593.0,17031420700,420700,42,1.0,23966.0,0.1081949428356838,WOODLAWN,57.81517950095547
2021,Census Tract 4208,2563.0,17031420800,420800,42,1.0,23966.0,0.1069431694901109,WOODLAWN,57.81517950095547
2021,Census Tract 4701,2652.0,17031470100,470100,47,1.0,2652.0,1.0,BURNSIDE,16.995983270423185
2021,Census Tract 4801,2241.0,17031480100,480100,48,1.0,12843.0,0.1744919411352487,CALUMET HEIGHTS,48.82624155505823
2021,Census Tract 4802,1065.0,17031480200,480200,48,1.0,12843.0,0.0829245503387059,CALUMET HEIGHTS,48.82624155505823
2021,Census Tract 4803,1405.0,17031480300,480300,48,1.0,12843.0,0.1093981157050533,CALUMET HEIGHTS,48.82624155505823
2021,Census Tract 4804,5346.0,17031480400,480400,48,1.0,12843.0,0.4162578836720392,CALUMET HEIGHTS,48.82624155505823
2021,Census Tract 6504,6707.0,17031650400,650400,65,1.0,32398.0,0.2070189517871473,WEST LAWN,82.3153016672832
2021,Census Tract 6505,4511.0,17031650500,650500,65,1.0,32398.0,0.1392369899376504,WEST LAWN,82.3153016672832
2021,Census Tract 6604,4614.0,17031660400,660400,66,1.0,51169.0,0.0901717836971603,CHICAGO LAWN,98.27946509626284
2021,Census Tract 2909,4366.0,17031290900,290900,29,1.0,32106.0,0.1359870429203264,NORTH LAWNDALE,89.48742200680012
2021,Census Tract 2912,1933.0,17031291200,291200,29,1.0,32106.0,0.060206814925559,NORTH LAWNDALE,89.48742200680012
2021,Census Tract 4212,1994.0,17031421200,421200,42,1.0,23966.0,0.0832012017024117,WOODLAWN,57.81517950095547
2021,Census Tract 2715,1440.0,17031271500,271500,27,1.0,19908.0,0.0723327305605786,EAST GARFIELD PARK,53.88322083574582
2021,Census Tract 2922,2580.0,17031292200,292200,29,1.0,32106.0,0.0803588114371145,NORTH LAWNDALE,89.48742200680012
2021,Census Tract 2924,1880.0,17031292400,292400,29,1.0,32106.0,0.058556033140223,NORTH LAWNDALE,89.48742200680012
2021,Census Tract 2925,3698.0,17031292500,292500,29,1.0,32106.0,0.1151809630598642,NORTH LAWNDALE,89.48742200680012
2021,Census Tract 2718,554.0,17031271800,271800,27,1.0,19908.0,0.027828008840667,EAST GARFIELD PARK,53.88322083574582
2021,Census Tract 2801,7016.0,17031280100,280100,28,1.0,65019.0,0.1079069195158338,NEAR WEST SIDE,158.49246652347665
2021,Census Tract 2804,1471.0,17031280400,280400,28,1.0,65019.0,0.0226241560159338,NEAR WEST SIDE,158.49246652347665
2021,Census Tract 3006,2862.0,17031300600,300600,30,1.0,70281.0,0.0407222435651171,SOUTH LAWNDALE,127.99829784190968
2021,Census Tract 3007,4740.0,17031300700,300700,30,1.0,70281.0,0.0674435480428565,SOUTH LAWNDALE,127.99829784190968
2021,Census Tract 3011,2150.0,17031301100,301100,30,1.0,70281.0,0.0305914827620551,SOUTH LAWNDALE,127.99829784190968
2021,Census Tract 3012,5119.0,17031301200,301200,30,1.0,70281.0,0.0728361861669583,SOUTH LAWNDALE,127.99829784190968
2021,Census Tract 4805,2786.0,17031480500,480500,48,1.0,12843.0,0.2169275091489527,CALUMET HEIGHTS,48.82624155505823
2021,Census Tract 4905,2065.0,17031490500,490500,49,1.0,39128.0,0.0527755060314864,ROSELAND,134.31370670490057
2021,Census Tract 5202,3577.0,17031520200,520200,52,1.0,24429.0,0.1464243317368701,EAST SIDE,83.24172803329057
2021,Census Tract 5203,5859.0,17031520300,520300,52,1.0,24429.0,0.2398378975807442,EAST SIDE,83.24172803329057
2021,Census Tract 5204,4805.0,17031520400,520400,52,1.0,24429.0,0.1966924556879119,EAST SIDE,83.24172803329057
2021,Census Tract 5205,5264.0,17031520500,520500,52,1.0,24429.0,0.2154815997380162,EAST SIDE,83.24172803329057
2021,Census Tract 5206,2655.0,17031520600,520600,52,1.0,24429.0,0.1086823038192312,EAST SIDE,83.24172803329057
2021,Census Tract 6605,4364.0,17031660500,660500,66,1.0,51169.0,0.0852860130156931,CHICAGO LAWN,98.27946509626284
2021,Census Tract 6606,5266.0,17031660600,660600,66,1.0,51169.0,0.1029138736344271,CHICAGO LAWN,98.27946509626284
2021,Census Tract 6607,1529.0,17031660700,660700,66,1.0,51169.0,0.0298813734878539,CHICAGO LAWN,98.27946509626284
2021,Census Tract 6608,5728.0,17031660800,660800,66,1.0,51169.0,0.1119427778537786,CHICAGO LAWN,98.27946509626284
2021,Census Tract 6609,5081.0,17031660900,660900,66,1.0,51169.0,0.0992984033301413,CHICAGO LAWN,98.27946509626284
2021,Census Tract 6610,5576.0,17031661000,661000,66,1.0,51169.0,0.1089722292794465,CHICAGO LAWN,98.27946509626284
2021,Census Tract 2809,1075.0,17031280900,280900,28,1.0,65019.0,0.0165336286316307,NEAR WEST SIDE,158.49246652347665
2021,Census Tract 3016,3326.0,17031301600,301600,30,1.0,70281.0,0.0473243124030676,SOUTH LAWNDALE,127.99829784190968
2021,Census Tract 4906,1512.0,17031490600,490600,49,1.0,39128.0,0.0386424044162747,ROSELAND,134.31370670490057
2021,Census Tract 4907,2805.0,17031490700,490700,49,1.0,39128.0,0.0716877939071764,ROSELAND,134.31370670490057
2021,Census Tract 4908,3663.0,17031490800,490800,49,1.0,39128.0,0.0936158249846657,ROSELAND,134.31370670490057
2021,Census Tract 4910,3510.0,17031491000,491000,49,1.0,39128.0,0.0897055816806379,ROSELAND,134.31370670490057
2021,Census Tract 4911,4469.0,17031491100,491100,49,1.0,39128.0,0.114214884481701,ROSELAND,134.31370670490057
2021,Census Tract 5302,4406.0,17031530200,530200,53,1.0,26951.0,0.163481874513005,WEST PULLMAN,99.36519806341394
2021,Census Tract 5303,3974.0,17031530300,530300,53,1.0,26951.0,0.1474527846833141,WEST PULLMAN,99.36519806341394
2021,Census Tract 5304,2215.0,17031530400,530400,53,1.0,26951.0,0.0821861897517717,WEST PULLMAN,99.36519806341394
2021,Census Tract 5306,2344.0,17031530600,530600,53,1.0,26951.0,0.0869726540759155,WEST PULLMAN,99.36519806341394
2021,Census Tract 5601,1331.0,17031560100,560100,56,1.0,36704.0,0.0362630775937227,GARFIELD RIDGE,117.89077840626808
2021,Census Tract 6702,747.0,17031670200,670200,67,1.0,26282.0,0.028422494482916,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 6703,1320.0,17031670300,670300,67,1.0,26282.0,0.0502244882429038,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 6704,1626.0,17031670400,670400,67,1.0,26282.0,0.0618674377901225,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 6611,7370.0,17031661100,661100,66,1.0,51169.0,0.1440325196896558,CHICAGO LAWN,98.27946509626284
2021,Census Tract 6701,1329.0,17031670100,670100,67,1.0,26282.0,0.0505669279354691,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 6706,1097.0,17031670600,670600,67,1.0,26282.0,0.0417395936382314,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 6707,1170.0,17031670700,670700,67,1.0,26282.0,0.0445171600334829,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 6708,1077.0,17031670800,670800,67,1.0,26282.0,0.040978616543642,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 6709,1314.0,17031670900,670900,67,1.0,26282.0,0.049996195114527,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 2609,1467.0,17031260900,260900,26,1.0,17289.0,0.0848516397709526,WEST GARFIELD PARK,36.09284880796031
2021,Census Tract 2610,2443.0,17031261000,261000,26,1.0,17289.0,0.1413037191277691,WEST GARFIELD PARK,36.09284880796031
2021,Census Tract 2819,6592.0,17031281900,281900,28,1.0,65019.0,0.1013857487811255,NEAR WEST SIDE,158.49246652347665
2021,Census Tract 3102,1760.0,17031310200,310200,31,1.0,33588.0,0.0523996665475765,LOWER WEST SIDE,81.55072362189355
2021,Census Tract 3103,1759.0,17031310300,310300,31,1.0,33588.0,0.0523698940097653,LOWER WEST SIDE,81.55072362189355
2021,Census Tract 3104,1201.0,17031310400,310400,31,1.0,33588.0,0.0357568179111587,LOWER WEST SIDE,81.55072362189355
2021,Census Tract 3105,1482.0,17031310500,310500,31,1.0,33588.0,0.0441229010360843,LOWER WEST SIDE,81.55072362189355
2021,Census Tract 4912,1901.0,17031491200,491200,49,1.0,39128.0,0.048584134123901,ROSELAND,134.31370670490057
2021,Census Tract 4913,2179.0,17031491300,491300,49,1.0,39128.0,0.0556890206501737,ROSELAND,134.31370670490057
2021,Census Tract 4914,3010.0,17031491400,491400,49,1.0,39128.0,0.0769270087916581,ROSELAND,134.31370670490057
2021,Census Tract 5001,3308.0,17031500100,500100,50,1.0,7147.0,0.4628515461032601,PULLMAN,59.00155559069487
2021,Census Tract 5002,1963.0,17031500200,500200,50,1.0,7147.0,0.2746606967958584,PULLMAN,59.00155559069487
2021,Census Tract 5003,1876.0,17031500300,500300,50,1.0,7147.0,0.2624877571008815,PULLMAN,59.00155559069487
2021,Census Tract 5602,1547.0,17031560200,560200,56,1.0,36704.0,0.0421479947689625,GARFIELD RIDGE,117.89077840626808
2021,Census Tract 5603,3213.0,17031560300,560300,56,1.0,36704.0,0.0875381429816913,GARFIELD RIDGE,117.89077840626808
2021,Census Tract 5607,3682.0,17031560700,560700,56,1.0,36704.0,0.1003160418482999,GARFIELD RIDGE,117.89077840626808
2021,Census Tract 5608,6077.0,17031560800,560800,56,1.0,36704.0,0.1655677855274629,GARFIELD RIDGE,117.89077840626808
2021,Census Tract 5609,5394.0,17031560900,560900,56,1.0,36704.0,0.1469594594594594,GARFIELD RIDGE,117.89077840626808
2021,Census Tract 5610,5947.0,17031561000,561000,56,1.0,36704.0,0.1620259372275501,GARFIELD RIDGE,117.89077840626808
2021,Census Tract 301.01,3699.0,17031030101,30101,77,1.0,58084.0,0.0636836306039528,EDGEWATER,48.449990830225794
2021,Census Tract 307.01,1509.0,17031030701,30701,77,1.0,58084.0,0.0259796157289442,EDGEWATER,48.449990830225794
2021,Census Tract 701.03,1408.0,17031070103,70103,7,1.0,69641.0,0.020217975043437,LINCOLN PARK,88.31640045539218
2021,Census Tract 8319,3262.0,17031831900,831900,6,1.0,102611.0,0.0317899640389431,LAKE VIEW,87.21479925558447
2021,Census Tract 8326,4423.0,17031832600,832600,7,1.0,69641.0,0.0635114372280696,LINCOLN PARK,88.31640045539218
2021,Census Tract 8369,1879.0,17031836900,836900,27,1.0,19908.0,0.0943841671689773,EAST GARFIELD PARK,53.88322083574582
2021,Census Tract 8412,4455.0,17031841200,841200,31,1.0,33588.0,0.132636655948553,LOWER WEST SIDE,81.55072362189355
2021,Census Tract 8395,1552.0,17031839500,839500,35,1.0,21278.0,0.0729391860137231,DOUGLAS,46.004621149279
2021,Census Tract 8358,1785.0,17031835800,835800,38,1.0,24401.0,0.0731527396418179,GRAND BOULEVARD,48.49250314605212
2021,Census Tract 8388,3101.0,17031838800,838800,51,1.0,15198.0,0.2040400052638505,SOUTH DEERING,303.79705960132867
2021,Census Tract 8423,3678.0,17031842300,842300,24,1.0,86881.0,0.0423337668765322,WEST TOWN,127.56290457232984
2021,Census Tract 8419,6181.0,17031841900,841900,28,1.0,65019.0,0.0950645196019625,NEAR WEST SIDE,158.49246652347665
2021,Census Tract 8432,2276.0,17031843200,843200,31,1.0,33588.0,0.067762296058116,LOWER WEST SIDE,81.55072362189355
2021,Census Tract 8434,1099.0,17031843400,843400,29,1.0,32106.0,0.0342303619261197,NORTH LAWNDALE,89.48742200680012
2021,Census Tract 8426,4450.0,17031842600,842600,61,1.0,39573.0,0.1124504081065372,NEW CITY,134.6369632279751
2021,Census Tract 3018.03,3230.0,17031301803,301803,30,1.0,70281.0,0.0459583671262503,SOUTH LAWNDALE,127.99829784190968
2021,Census Tract 103,6085.0,17031010300,10300,1,1.0,55789.0,0.1090716807972898,ROGERS PARK,51.25990244057384
2021,Census Tract 104,4587.0,17031010400,10400,1,1.0,55789.0,0.0822205094194196,ROGERS PARK,51.25990244057384
2021,Census Tract 106,6553.0,17031010600,10600,1,1.0,55789.0,0.1174604312678126,ROGERS PARK,51.25990244057384
2021,Census Tract 201,3972.0,17031020100,20100,2,1.0,79897.0,0.049714006783734,WEST RIDGE,98.4290948429624
2021,Census Tract 2808,863.0,17031280800,280800,28,1.0,65019.0,0.0132730432642765,NEAR WEST SIDE,158.49246652347665
2021,Census Tract 4203,2552.0,17031420300,420300,42,1.0,23966.0,0.1064841859300676,WOODLAWN,57.81517950095547
2021,Census Tract 1002,7309.0,17031100200,100200,10,1.0,39235.0,0.1862877532815088,NORWOOD PARK,121.95910544621267
2021,Census Tract 202,7159.0,17031020200,20200,2,1.0,79897.0,0.089602863686997,WEST RIDGE,98.4290948429624
2021,Census Tract 1302,1497.0,17031130200,130200,13,1.0,18847.0,0.0794290868573247,NORTH PARK,70.28870642060181
2021,Census Tract 204,4115.0,17031020400,20400,2,1.0,79897.0,0.0515038111568644,WEST RIDGE,98.4290948429624
2021,Census Tract 802.02,3758.0,17031080202,80202,8,1.0,98505.0,0.0381503476980863,NEAR NORTH SIDE,76.67589595801923
2021,Census Tract 2402,1811.0,17031240200,240200,24,1.0,86881.0,0.0208446035381729,WEST TOWN,127.56290457232984
2021,Census Tract 6118,1996.0,17031611800,611800,61,1.0,39573.0,0.0504384302428423,NEW CITY,134.6369632279751
2021,Census Tract 602,2188.0,17031060200,60200,6,1.0,102611.0,0.0213232499439631,LAKE VIEW,87.21479925558447
2021,Census Tract 2212,3074.0,17031221200,221200,22,1.0,71408.0,0.0430483979386063,LOGAN SQUARE,100.05756668057336
2021,Census Tract 612,2095.0,17031061200,61200,6,1.0,102611.0,0.0204169143659061,LAKE VIEW,87.21479925558447
2021,Census Tract 302,5995.0,17031030200,30200,77,1.0,58084.0,0.1032125886646925,EDGEWATER,48.449990830225794
2021,Census Tract 303,3828.0,17031030300,30300,77,1.0,58084.0,0.0659045520280972,EDGEWATER,48.449990830225794
2021,Census Tract 304,2764.0,17031030400,30400,77,1.0,58084.0,0.0475862543901935,EDGEWATER,48.449990830225794
2021,Census Tract 309,3149.0,17031030900,30900,77,1.0,58084.0,0.0542145857723297,EDGEWATER,48.449990830225794
2021,Census Tract 310,3830.0,17031031000,31000,3,1.0,59119.0,0.0647845870194015,UPTOWN,65.09564271609112
2021,Census Tract 6006,3061.0,17031600600,600600,60,1.0,34427.0,0.0889127719522467,BRIDGEPORT,58.29151926539481
2021,Census Tract 4206,2104.0,17031420600,420600,42,1.0,23966.0,0.0877910373028457,WOODLAWN,57.81517950095547
2021,Census Tract 1101,5777.0,17031110100,110100,11,1.0,27172.0,0.212608567643162,JEFFERSON PARK,64.86816166921948
2021,Census Tract 314,4934.0,17031031400,31400,3,1.0,59119.0,0.0834587865153334,UPTOWN,65.09564271609112
2021,Census Tract 409,1816.0,17031040900,40900,4,1.0,42338.0,0.0428929094430535,LINCOLN SQUARE,71.35232822594875
2021,Census Tract 502,5915.0,17031050200,50200,5,1.0,37094.0,0.159459750903111,NORTH CENTER,57.05416783863191
2021,Census Tract 503,2755.0,17031050300,50300,5,1.0,37094.0,0.0742707715533509,NORTH CENTER,57.05416783863191
2021,Census Tract 717,1628.0,17031071700,71700,7,1.0,69641.0,0.023377033643974,LINCOLN PARK,88.31640045539218
2021,Census Tract 318,2014.0,17031031800,31800,3,1.0,59119.0,0.0340668820514555,UPTOWN,65.09564271609112
2021,Census Tract 317,6355.0,17031031700,31700,3,1.0,59119.0,0.1074950523520357,UPTOWN,65.09564271609112
2021,Census Tract 6104,1902.0,17031610400,610400,61,1.0,39573.0,0.0480630733075581,NEW CITY,134.6369632279751
2021,Census Tract 506,2188.0,17031050600,50600,5,1.0,37094.0,0.0589852806383781,NORTH CENTER,57.05416783863191
2021,Census Tract 505,5587.0,17031050500,50500,5,1.0,37094.0,0.150617350514908,NORTH CENTER,57.05416783863191
2021,Census Tract 716,1969.0,17031071600,71600,7,1.0,69641.0,0.0282735744748065,LINCOLN PARK,88.31640045539218
2021,Census Tract 6714,1263.0,17031671400,671400,67,1.0,26282.0,0.0480557035233239,WEST ENGLEWOOD,87.94769193108257
2021,Census Tract 623,1639.0,17031062300,62300,6,1.0,102611.0,0.0159729463702721,LAKE VIEW,87.21479925558447
2021,Census Tract 6304,6136.0,17031630400,630400,63,1.0,35621.0,0.1722579377333595,GAGE PARK,61.28489610145672
2021,Census Tract 101,4534.0,17031010100,10100,1,1.0,55789.0,0.0812705013533133,ROGERS PARK,51.25990244057384
2021,Census Tract 6806,994.0,17031680600,680600,68,1.0,21054.0,0.0472119312244704,ENGLEWOOD,85.65232306609218
2021,Census Tract 305,6703.0,17031030500,30500,77,1.0,58084.0,0.1154018318297638,EDGEWATER,48.449990830225794
2021,Census Tract 205,6560.0,17031020500,20500,2,1.0,79897.0,0.0821057111030451,WEST RIDGE,98.4290948429624
2021,Census Tract 813,5860.0,17031081300,81300,8,1.0,98505.0,0.0594893660220293,NEAR NORTH SIDE,76.67589595801923
2021,Census Tract 810,8485.0,17031081000,81000,8,1.0,98505.0,0.0861377595045936,NEAR NORTH SIDE,76.67589595801923
2021,Census Tract 1301,4888.0,17031130100,130100,13,1.0,18847.0,0.2593516209476309,NORTH PARK,70.28870642060181
2021,Census Tract 1702,3969.0,17031170200,170200,17,1.0,44277.0,0.0896402195270682,DUNNING,103.5950011545707
2021,Census Tract 1703,5225.0,17031170300,170300,17,1.0,44277.0,0.1180070917180477,DUNNING,103.5950011545707
2021,Census Tract 1704,4334.0,17031170400,170400,17,1.0,44277.0,0.0978837771303385,DUNNING,103.5950011545707
2021,Census Tract 1705,5309.0,17031170500,170500,17,1.0,44277.0,0.1199042392212661,DUNNING,103.5950011545707
2021,Census Tract 1706,2390.0,17031170600,170600,17,1.0,44277.0,0.0539783634844275,DUNNING,103.5950011545707
2021,Census Tract 1707,3357.0,17031170700,170700,17,1.0,44277.0,0.0758181448607629,DUNNING,103.5950011545707
2021,Census Tract 1708,4086.0,17031170800,170800,17,1.0,44277.0,0.0922826749779795,DUNNING,103.5950011545707
2021,Census Tract 2514,3771.0,17031251400,251400,25,1.0,97313.0,0.0387512459794683,AUSTIN,199.25420338818205
2021,Census Tract 2603,1842.0,17031260300,260300,26,1.0,17289.0,0.1065417317369425,WEST GARFIELD PARK,36.09284880796031
2021,Census Tract 2605,1791.0,17031260500,260500,26,1.0,17289.0,0.1035918792295679,WEST GARFIELD PARK,36.09284880796031
2021,Census Tract 2606,2324.0,17031260600,260600,26,1.0,17289.0,0.1344207299438949,WEST GARFIELD PARK,36.09284880796031
2021,Census Tract 2607,1602.0,17031260700,260700,26,1.0,17289.0,0.092660072878709,WEST GARFIELD PARK,36.09284880796031
2021,Census Tract 2608,2337.0,17031260800,260800,26,1.0,17289.0,0.1351726531320493,WEST GARFIELD PARK,36.09284880796031
2021,Census Tract 507,1501.0,17031050700,50700,5,1.0,37094.0,0.040464765191136,NORTH CENTER,57.05416783863191
2021,Census Tract 509,1532.0,17031050900,50900,5,1.0,37094.0,0.0413004798619722,NORTH CENTER,57.05416783863191
